ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position
,simple,,Máy Lên Dây ?àn Ghi-ta / Ukulele / Violin / Guitar Bass,1,,visible,,,,,taxable,,1,,,,,,,,,,80.000 ?,100.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/May-Len-Da.jpg,,,,,,,,,
,simple,,DÂY ?ÀN GUITAR CLASSIC ALICE AC130,1,,visible,,,,,taxable,,1,,,,,,,,,,78.000 ?,85.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/DAY-DAN-GU.jpg,,,,,,,,,
,simple,,B? Dây ?àn Guitar Classic D&#x27;Addario EJ27N - Hãng phân ph?i chính th?c (Dây Nylon Ghi-ta c? ?i?n),1,,visible,,"<p>D&acirc;y ?&agrave;n Guitar Classic D&#39;Addario EJ27N l&agrave; d&ograve;ng d&acirc;y Nylon lo?i Normal Tension. Lo?i d&acirc;y n&agrave;y c&oacute; ?? c?ng v?a ph?i, ph&ugrave; h?p v?i ng??i b?t ??u ch?i c?ng nh? ch?i chuy&ecirc;n nghi?p.</p>  <p>B? d&acirc;y g?m 3 d&acirc;y Treble b?ng Nylon v&agrave; 3 d&acirc;y Bass ???c qu?n b?ng ??ng m? b?c tr&ecirc;n l&otilde;i Nylon cho giai ?i?u ?m &aacute;p v&agrave; ??ng b?.</p>  <p>",,,taxable,,1,,,,,,,,,,143.000 ?,169.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Bo-Day-Dan.jpg,,,,,,,,,
,simple,,Dây ukulele Aquila,1,,visible,,,,,taxable,,1,,,,,,,,,,49.000 ?,55.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Day-ukulel.jpg,,,,,,,,,
,simple,,B? H?p 6 Dây ?àn Guitar Acoustic D&#x27;Addario EJ13 Cao C?p + Pick Alice (c?? 11),1,,visible,,,,,taxable,,1,,,,,,,,,,149.000 ?,260.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Bo-Hop-6-D.jpg,,,,,,,,,
,simple,,DÂY GUITAR CLASSIC AC130 + T?NG 1 PHÍM GÃY,1,,visible,,,,,taxable,,1,,,,,,,,,,85.000 ?,120.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/DAY-GUITAR.jpg,,,,,,,,,
,simple,,X??ng r?ng Nón ??u Lâu Ch?i ?àn Guitar Mexico H?nh Phúc Ngày Ch?t Hình Minh H?a Hình Hoa Kim Lo?i Vòng Tay Chu?i Quà T?ng B? Trang S?c dây Chuy?n Trang Trí-qu?c t?,1,,visible,,,,,taxable,,1,,,,,,,,,,583.000 ?,648.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Xuong-rong.jpg,,,,,,,,,
,simple,,(Giá r? Túi D? Phòng Dây + Tam Giác Plectrum &amp; ??a Ph??ng Kho 2 Ngày Giao Hàng) 21 inch 12 Màu Soprano Ukulele B? ?? Âm Nylon 4 Dây ?àn Ukulele Nhi?u Màu S?c ?àn Guitar Mini D?ng C? Âm Nh?c,1,,visible,,,,,taxable,,1,,,,,,,,,,460.000 ?,676.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/(Gia-re-Tu.jpg,,,,,,,,,
,simple,,B? H?p 6 Dây ?àn Guitar Acoustic D&#x27;Addario EZ920 Cao C?p + Pick Alice (c?? 12),1,,visible,,,,,taxable,,1,,,,,,,,,,119.000 ?,190.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Bo-Hop-6-D.jpg,,,,,,,,,
,simple,,Dây ?àn Guitar Acoustic Alice AW-436,1,,visible,,,,,taxable,,1,,,,,,,,,,89.100 ?,120.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Day-Dan-Gu.jpg,,,,,,,,,
,simple,,"Máy lên dây ENO MUSIC ET-33 ?a n?ng: Guitar, Violon, Ukulele, ...",1,,visible,,"<h2>Máy lên dây ENO MUSIC ET-33&nbsp;là ph? ki?n hoàn h?o cho nh?ng ng??i s? d?ng nh?c c?.</h2> <p>V?i thi?t k? nh? g?n, có th? xoay 360 ??, máy lên dây ENO MUSic ET-33 ???c s? d?ng cho các nh?c c? nh? Chromatic (C), Bass (B), Guitar (G), Ukulele (U) và Violin (V).</p> <p><img alt=\""\"" src=\""https://vn-live.slatic.net/v2/resize/products/101493934-534b3fe662f04786bb324a6324c96949.jpg\"" style=\""height:300px; width:300px\"" /></p> <p><a href=\""http://viethoangphong.com/wp-content/uploads/2015/11/DSC_8405.jpg\""><img alt=\""DSC_8405\"" src=\""https://vn-live.slatic.net/v2/resize/products/101493934-96292d633d98b3f807a920dca99ce5bb.jpg\"" /></a>&nbsp;<a href=\""http://viethoangphong.com/wp-content/uploads/2015/11/DSC_8406.jpg\""><img alt=\""DSC_8406\"" src=\""https://vn-live.slatic.net/v2/resize/products/101493934-28b349c6fb8c5207a93ca82121ccf39b.jpg\"" /></a></p> <p>",,,taxable,,1,,,,,,,,,,89.000 ?,185.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/May-len-da.jpg,,,,,,,,,
,simple,,X??ng r?ng Nón ??u Lâu Ch?i ?àn Guitar Mexico H?nh Phúc Ngày Ch?t Hình Minh H?a ?ôi Trái Tim Hình Tròn-C?t Kh?i dây chuy?n Vòng Tay Quà T?ng Tình Yêu-qu?c t?,1,,visible,,,,,taxable,,1,,,,,,,,,,583.000 ?,648.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Xuong-rong.jpg,,,,,,,,,
,simple,,"Combo 3 móng g?y dày 0.7mm D&#x27;Addario Pick chính hãng 1CSH4 (Cho ?àn Guitar, Ukulele, Mandolin, Nguy?t...)",1,,visible,,,,,taxable,,1,,,,,,,,,,45.000 ?,90.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Combo-3-mo.jpg,,,,,,,,,
,simple,,Ch?t dây ?àn guitar acoustic - ch?t nh?a màu tr?ng,1,,visible,,,,,taxable,,1,,,,,,,,,,18.900 ?,30.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Chot-day-d.jpg,,,,,,,,,
,simple,,B? Dây ?àn Guitar Electric D&#x27;Addario EXL110,1,,visible,,,,,taxable,,1,,,,,,,,,,134.000 ?,169.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Bo-Day-Dan.jpg,,,,,,,,,
,simple,,Dây ?àn guitar ?i?n Alice,1,,visible,,,,,taxable,,1,,,,,,,,,,50.000 ?,95.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Day-dan-gu.jpg,,,,,,,,,
,simple,,X??ng r?ng Nón ??u Lâu Ch?i ?àn Guitar Mexico H?nh Phúc Ngày Ch?t Hình Minh H?a Hình Vuông Kim Lo?i vòng Tây Quà T?ng Tình Yêu Trang S?c dây Chuy?n Trang Trí-qu?c t?,1,,visible,,,,,taxable,,1,,,,,,,,,,583.000 ?,648.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Xuong-rong.jpg,,,,,,,,,
,simple,,Dây ?àn Guitar Acoustic - D&#x27;Addario EJ26,1,,visible,,"<div class=\""tab-pane active\"" id=\""tab-description\""> <p>D&acirc;y Phosphor-Bronze (phosphor pha ??ng) l&agrave; lo?i d&acirc;y c&oacute; l?p Wire (l?p d&acirc;y qu?n b&ecirc;n ngo&agrave;i l&otilde;i c&aacute;c d&acirc;y s? 3, 4, 5, 6) l&agrave;m t? h?p kim v?i t? l? ??ng chi?m 92% v&agrave; thi?c (ho?c k?m) chi?m 8% c&ograve;n l?i. Lo?i d&acirc;y n&agrave;y c&oacute; kh? n?ng ch?ng ?n m&ograve;n, tu?i th? l&acirc;u b?n h?n so v?i d&acirc;y ??ng (d&acirc;y Bronze), l?c c?ng cao h?n v&agrave; &acirc;m thanh mang l?i t??ng t? nh? ti?ng k&egrave;n ??ng (ti?ng ?m, s&aacute;ng v&agrave; ??u)",,,taxable,,1,,,,,,,,,,140.000 ?,300.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Day-Dan-Gu.jpg,,,,,,,,,
,simple,,Máy Lên Dây ?àn Ghi-ta ET33 (Guitar/Ukulele/Violin/Bass),1,,visible,,,,,taxable,,1,,,,,,,,,,79.000 ?,120.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/May-Len-Da.jpg,,,,,,,,,
,simple,,X??ng r?ng Nón ??u Lâu Ch?i ?àn Guitar Mexico H?nh Phúc Ngày Ch?t Hình Minh H?a Vuông Trang ?i?m Nh? G?n G??ng B? Túi Di ??ng D? Th??ng bàn Tay nh? G??ng Quà T?ng-intl,1,,visible,,,,,taxable,,1,,,,,,,,,,429.000 ?,477.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Xuong-rong.jpg,,,,,,,,,
,simple,,Cactus Hat Skull Playing Guitar Mexico Happy The Day Of The Dead Illustration Heart Compact Makeup Pocket Mirror Portable Cute Small Hand Mirrors Gift - intl,1,,visible,,,,,taxable,,1,,,,,,,,,,429.000 ?,477.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Cactus-Hat.jpg,,,,,,,,,
,simple,,Bô? Máy Lên Dây ?àn Guitar Tuner ET-33 + Capo Alice cao câ?p A007K + pick Alice + Pin ,1,,visible,,,,,taxable,,1,,,,,,,,,,149.000 ?,280.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Bo?-May-L.jpg,,,,,,,,,
,simple,,Dây ?a?n guitar acoustic Alice A206  ,1,,visible,,,,,taxable,,1,,,,,,,,,,22.000 ?,50.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Day-da?n-.jpg,,,,,,,,,
,simple,,Ch?t G?n Dây ?eo Guitar Kim Lo?i ??ng (Màu Vàng),1,,visible,,,,,taxable,,1,,,,,,,,,,29.000 ?,60.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Chot-Gan-D.jpg,,,,,,,,,
,simple,,"B? Dây ?àn Elixir C? 10 Acoustic Guitar Phosphor Bronze Strings 16002 - Hãng phân ph?i b?i Ti?n M?nh Music (Ph? l?p Nanoweb cao c?p - Cam k?t 100% chính hãng, sai hoàn ti?n g?p 10 l?n)",1,,visible,,"<p style=\""text-align:center\""><iframe frameborder=\""0\"" height=\""315\"" src=\""https://www.youtube.com/embed/l5Wqg528SOc\"" width=\""560\""></iframe></p>  <ul> \t<li>Xu?t x?: M? - 100% H&agrave;ng ch&iacute;nh h&atilde;ng, ch&uacute;ng t&ocirc;i cam k?t h&agrave;ng Elixir ch&iacute;nh h&atilde;ng, n?u sai ho&agrave;n ti?n g?p 10 l?n.</li> \t<li>D&acirc;y ?&agrave;n Elixir ph&acirc;n ph?i b?i Ti?n M?nh Music, v?i kinh nghi?m g?n 20 n?m trong l?nh v?c kinh doanh Nh?c C? v&agrave; ?&agrave;o t?o &acirc;m nh?c, Ti?n M?nh Music mong mu?ng mang nh?ng s?n ph?m ch?t l??ng t?t v&agrave; gi&aacute; th&agrave;nh h?p l&yacute; nh?t ??n tay kh&aacute;ch h&agrave;ng.</li> \t<li>D&acirc;y ?&agrave;n Guitar Elixir cao c?p ???c ph? l?p Nanoweb gi&uacute;p c?m gi&aacute;c tay r?t m?n khi ch?i, &acirc;m thanh vang v&agrave; s&aacute;ng, th&iacute;ch h?p cho ng??i ch?i chuy&ecirc;n nghi?p. ??c bi?t d&acirc;y d&ugrave;ng b?n, c&oacute; tu?i th? cao h?n so v?i c&aacute;c d&ograve;ng d&acirc;y c&oacute; l?p ph? c?a c&aacute;c h&atilde;ng kh&aacute;c.</li> \t<li>D&acirc;y ?&agrave;n Guitar Acoustic - Elixir Nanoweb Phosphor Bronze 16002 l&agrave; d&ograve;ng s?n ph?m d&acirc;y Phosphor-Bronze ph? Nanoweb c?a h&atilde;ng Elixir (M?), s?n ph?m thi?t k? d&ugrave;ng cho ?&agrave;n guitar d&acirc;y th&eacute;p, k&iacute;ch c? 10-47, lo?i Extra Light (d&acirc;y m?m, d? b?m ph&iacute;m). Elixir 16002 cho c?m gi&aacute;c ch?i d&acirc;y m?m m?i, m?n tay, &acirc;m thanh ?m v&agrave; s&aacute;ng, l?p ph? Nanoweb r?t m?ng khi?n ng??i ch?i th?y gi?ng nh? ?ang ch?i d&acirc;y th&ocirc;ng th??ng.</li> </ul>  <p>",,,taxable,,1,,,,,,,,,,330.000 ?,409.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Bo-Day-Dan.jpg,,,,,,,,,
,simple,,Dây ?àn guitar classic (nylon)Alice A106,1,,visible,,,,,taxable,,1,,,,,,,,,,39.000 ?,60.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Day-dan-gu.jpg,,,,,,,,,
,simple,,Dây ?àn Guitar Acoustic D&#x27;Addario EJ10,1,,visible,,,,,taxable,,1,,,,,,,,,,151.000 ?,250.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Day-dan-Gu.jpg,,,,,,,,,
,simple,,"B? Dây ?àn Elixir C? 11 Acoustic Guitar Phosphor Bronze Strings 16027 - Hãng phân ph?i b?i Ti?n M?nh Music (Ph? l?p Nanoweb cao c?p - Cam k?t 100% chính hãng, sai hoàn ti?n g?p 10 l?n)",1,,visible,,,,,taxable,,1,,,,,,,,,,330.000 ?,409.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Bo-Day-Dan.jpg,,,,,,,,,
,simple,,B? Dây ?àn cao câ?p Elixir Acoustic Guitar Strings 11027 (c?? 11) + pick Alice,1,,visible,,,,,taxable,,1,,,,,,,,,,319.000 ?,450.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Bo-Day-Dan.jpg,,,,,,,,,
,simple,,DÂY ?ÀN GUITAR CLASSIC ALICE AC130  ,1,,visible,,,,,taxable,,1,,,,,,,,,,59.000 ?,90.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/DAY-DAN-GU.jpg,,,,,,,,,
,simple,,Ch?t dây ?àn guitar acoustic - ch?t nh?a màu tr?ng  ,1,,visible,,,,,taxable,,1,,,,,,,,,,9.000 ?,30.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Chot-day-d.jpg,,,,,,,,,
,simple,,Dây ?àn guitar,1,,visible,,,,,taxable,,1,,,,,,,,,,25.000 ?,49.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Day-dan-gu.jpg,,,,,,,,,
,simple,,B? Dây ?àn Guitar Acoustic D&#x27;Addario EZ910 (Cam k?t 100% hàng hãng USA),1,,visible,,,,,taxable,,1,,,,,,,,,,109.000 ?,149.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Bo-Day-Dan.jpg,,,,,,,,,
,simple,,?àn guitar B? Túi Di ??ng 6 Dây 4 Phím Dùng To Luy?n T?p-Qu?c T?,1,,visible,,"<p><img alt=\""YYSL????.jpg\"" src=\""https://vn-live.slatic.net/original/18eca8d91ca38e4d5d86c709b2960d95.jpg\"" style=\""height:128px; width:1200px\"" />Th&ocirc;ng s? k? thu?t:<br /> T&iacute;nh tr?ng: H&agrave;ng m?i 100% Ch?t l??ng cao<br /> M&agrave;u s?c: ?en, tr?ng, h?ng (t&ugrave;y ch?n)<br /> Ch?t li?u: Nh?a + g? d? + d&acirc;y th&eacute;p b?ng ??ng<br /> K&iacute;ch th??c: 19.8cm * 4.5cm * 2.8cm L * W * H)<br /> ??c ?i?m: 6 d&acirc;y, 4 ph&iacute;m<br /> T&uacute;i ??ng<br /> S? d?ng: Thi?t b? di ??ng, luy?n t?p guitar",,,taxable,,1,,,,,,,,,,150.000 ?,352.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Dan-guitar.jpg,,,,,,,,,
,simple,, Dây ?àn Guitar Acoustic D&#x27;Addario EJ13 ,1,,visible,,,,,taxable,,1,,,,,,,,,,154.000 ?,250.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/-Day-dan-G.jpg,,,,,,,,,
,simple,,Dây ?àn guitar acoustic Alice AW432,1,,visible,,,,,taxable,,1,,,,,,,,,,99.000 ?,200.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Day-dan-gu.jpg,,,,,,,,,
,simple,,Bô? D?u lau ?àn Guitar cao câ?p Alice A039POS + kh?n + tay quay lên dây + pick (phi?m ga?y),1,,visible,,,,,taxable,,1,,,,,,,,,,113.000 ?,200.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Bo?-Dau-l.jpg,,,,,,,,,
,simple,,4 Band EQ 7545 Piezo Preamp Amplifier Equalizer Tuner for Acoustic Guitar Comp - intl,1,,visible,,<h1>EQ 7545R chuy&ecirc;n d?ng d&agrave;nh cho guitar</h1>  <p>EQ 4 b?ng t?n:,,,taxable,,1,,,,,,,,,,150.400 ?,319.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/4-Band-EQ-.jpg,,,,,,,,,
,simple,,Dây ?àn guitar classic Alice AC130,1,,visible,,Clear Nylon<br /> \tNylon Core<br /> \tSilver-Plated Copper Wound <p> \t,,,taxable,,1,,,,,,,,,,105.000 ?,180.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Day-dan-gu.jpg,,,,,,,,,
,simple,,"Combo 3 móng g?y dày 0.5mm 0.7mm 1.0mm D&#x27;Addario Pick 2DRD1 2DYL3 2DBU5 (Cho ?àn Guitar, Ukulele, Mandolin, Nguy?t...)",1,,visible,,,,,taxable,,1,,,,,,,,,,48.500 ?,90.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Combo-3-mo.jpg,,,,,,,,,
,simple,,B? Dây ?àn Guitar Classic D&#x27;Addario EJ49,1,,visible,,,,,taxable,,1,,,,,,,,,,215.000 ?,269.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Bo-Day-Dan.jpg,,,,,,,,,
,simple,,COMBO DÂY ?EO GUITAR &amp; 2 CH?T GÀI/DV90,1,,visible,,,,,taxable,,1,,,,,,,,,,59.000 ?,95.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/COMBO-DAY-.jpg,,,,,,,,,
,simple,,X??ng r?ng Nón ??u Lâu Ch?i ?àn Guitar Mexico H?nh Phúc Ngày Ch?t Hình Minh H?a Hình B?u D?c Trang ?i?m Nh? G?n G??ng B? Túi Di ??ng D? Th??ng bàn Tay nh? G??ng Quà T?ng-qu?c t?,1,,visible,,,,,taxable,,1,,,,,,,,,,429.000 ?,477.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Xuong-rong.jpg,,,,,,,,,
,simple,,Dây ?àn guitar acoustic Alice Strings-A406,1,,visible,,,,,taxable,,1,,,,,,,,,,25.550 ?,50.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Day-dan-gu.jpg,,,,,,,,,
,simple,,X??ng r?ng Nón ??u Lâu Ch?i ?àn Guitar Mexico H?nh Phúc Ngày Ch?t Hình Minh H?a C? ?i?n C?c Tr?ng G?m Chén G?m T?ng cà Phê s?a Có Tay C?m 350 ml-qu?c t?,1,,visible,,,,,taxable,,1,,,,,,,,,,583.000 ?,648.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Xuong-rong.jpg,,,,,,,,,
,simple,,Dây ?àn Guitar Acoustic Alice AW436,1,,visible,,,,,taxable,,1,,,,,,,,,,108.000 ?,180.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Day-Dan-Gu.jpg,,,,,,,,,
,simple,,Capo k?p ?àn guitar k?t h?p lên dây c?c chính xác,1,,visible,,"<p>l&agrave;m b?ng h?p kim, m?nh m? v&agrave; b?n.<br /> TCapo20 kh&ocirc;ng ch? l&agrave; m?t chuy&ecirc;n nghi?p capo m&agrave; c&ograve;n l&agrave; m?t chuy&ecirc;n nghi?p tuner.<br /> Tuner v?i ?? nh?y cao, ch&iacute;nh x&aacute;c h?n, ch&iacute;nh x&aacute;c, thu?n ti?n v&agrave; nhanh ch&oacute;ng.<br /> khi c&aacute;c l?u &yacute; t&ecirc;n hi?n th? tr&ecirc;n m&agrave;n h&igrave;nh ? l?i gi?ng nh? &acirc;m thanh t? nh?c c? c?a b?n, v&agrave; ?? ch&iacute;nh x&aacute;c ?i?m thanh ??",,,taxable,,1,,,,,,,,,,166.000 ?,377.815 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Capo-kep-d.jpg,,,,,,,,,
,simple,,Dây l? guitar ( Dây s? 6),1,,visible,,,,,taxable,,1,,,,,,,,,,10.000 ?,15.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Day-le-gui.jpg,,,,,,,,,
,simple,,Dây guitar classic D&#x27;addario EJ27N,1,,visible,,,,,taxable,,1,,,,,,,,,,145.000 ?,281.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Day-guitar.jpg,,,,,,,,,
,simple,,Aukey Nóng 1x Dây ?eo ?àn Guitar W/3 Pick Gi? Da ??u ?a N?ng ?en H?u Ích,1,,visible,,,,,taxable,,1,,,,,,,,,,95.000 ?,212.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Aukey-Nong.jpg,,,,,,,,,
,simple,,Bô? máy Lên Dây ?àn Guitar Tuner ET-33 cao câ?p + pick Alice (co? pin),1,,visible,,,,,taxable,,1,,,,,,,,,,84.500 ?,140.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Bo?-may-L.jpg,,,,,,,,,
,simple,,"Combo 3 móng g?y dày 0.5mm D&#x27;Addario Pick chính hãng 2DRD1 (Cho ?àn Guitar, Ukulele, Mandolin, Nguy?t...)",1,,visible,,,,,taxable,,1,,,,,,,,,,43.000 ?,59.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Combo-3-mo.jpg,,,,,,,,,
,simple,,Xu th? Mua 6 Dây ?àn Acoustic Guitar B?y S?c C?u v?ng - qt?  ,1,,visible,,,,,taxable,,1,,,,,,,,,,49.000 ?,140.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Xu-the-Mua.jpg,,,,,,,,,
,simple,,B? Dây ?àn cao câ?p Elixir Acoustic Guitar Strings 16052 (c?? 12) + pick Alice,1,,visible,,,,,taxable,,1,,,,,,,,,,319.000 ?,450.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Bo-Day-Dan.jpg,,,,,,,,,
,simple,,Dây ?àn classic,1,,visible,,,,,taxable,,1,,,,,,,,,,29.000 ?,102.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Day-dan-cl.jpg,,,,,,,,,
,simple,,Dây ?àn Guitar Classic Alice A106,1,,visible,,,,,taxable,,1,,,,,,,,,,29.000 ?,60.000 ?,Tshirts,,,http://localhost/wordpress-4.9.2/wordpress/wp-content/uploads/2018/05/Day-dan-Gu.jpg,,,,,,,,,
